catalog,translation_key,archive,status,korean
town-dialogue-all.json,f238b58cfa21bc2b21d7cafa,Town_EULabo_Common,자체 검수,'엠파이어 시티 밤 Act 1' 힌트
town-dialogue-all.json,1bf9b06bb5b52cbca07a4123,Town_EULabo_Common,자체 검수,"세계 각지의 사람들에게 받는
'미션'은
모두 94개인 모양입니다"
town-dialogue-all.json,4d8552c17fc1fc2c68999440,Town_EULabo_Common,자체 검수,"태양 메달 200개
달 메달 200개
…라고 합니다"
town-dialogue-all.json,d90a4390f9b6d8e34838bd5a,Town_EULabo_Common,자체 검수,"신비한 핫도그 가게
'돈 파치오'는
전 세계에 9개 지점이 있습니다"
town-dialogue-all.json,2bd54b68e14e6474c5d243b9,Town_EULabo_Common,자체 검수,"판매하는
트라이얼 미션 수는
놀랍게도 총 123개라고 합니다!"
town-dialogue-all.json,d91186c2a2690f9165caee8d,Town_EULabo_Common,자체 검수,'아다바트 낮 Act 1' 힌트
town-dialogue-all.json,3936257e1d207a7f5dd5d7b5,Town_EULabo_Common,자체 검수,"아다바트 낮 Act 1에서
바다에 도착하면…"
town-dialogue-all.json,b6455a9b4b90d68afbbb53dd,Town_EULabo_Common,자체 검수,'아다바트 밤 Act 1' 힌트
town-dialogue-all.json,b358269fec6a411edb44d54c,Town_EULabo_Common,자체 검수,"아다바트의 밤 Act 1에는
아주 커다란 바위가 있지요
보기만 해도 튼튼해 보입니다"
town-dialogue-all.json,374204d788a9e99165c79d06,Town_EggManBase_Common,자체 검수,"그래도 만들었지
Dr. 에그맨 님에게는
거역할 수 없으니까"
town-dialogue-all.json,efe730e6caee1d72c72d4204,Town_EggManBase_Common,자체 검수,"Dr. 에그맨 님 공인
귀하디귀한 아이템을 원하는 건가?"
town-dialogue-all.json,be4404ff130776cd9d82b735,Town_EggManBase_Common,자체 검수,"어느 것이든
Dr. 에그맨 님이 아끼는 상품이다!"
town-dialogue-all.json,6094d6c21e0555d137da98d5,Town_EggManBase_Common,자체 검수,"내 이름은 EF-XB2006!!
어디서든 덤벼라!!
소닉 따위에게는 지지 않아!!"
town-dialogue-all.json,7ed56d989f394c554eec37a8,Town_EggManBase_Common,자체 검수,"나는 EF-XB2006!
별명은 엣짱이야
잘 부탁해"
town-dialogue-all.json,e06c8bd8e5208e833460e2ae,Town_EggManBase_Common,자체 검수,"훗…
내 이름은 EF-XB2006
지옥에서 온 사자…"
town-dialogue-all.json,682677a27bf954b813bb002e,Town_EuropeanCity_Common,자체 검수,'OK! 맡겨 줘'
town-dialogue-all.json,da121bab3f93c1c5847f85a3,Town_EuropeanCity_Common,자체 검수,'OK! 내게 맡겨'
town-dialogue-all.json,d684f67c43553c9d4abe387e,Town_EuropeanCity_Common,자체 검수,"마주리 지방에
그런 신전이 있다고
TV에서 본 적은 있어"
town-dialogue-all.json,c7b7f4ae7901989bf5df4eff,Town_EuropeanCity_Common,자체 검수,"붙여 둔 커트 가격을
'링 100만 개'로
바꿔 써 놨어!"
town-dialogue-all.json,74d125fabbdd030d522b0241,Town_EuropeanCity_Common,확정 검수 · 제작용 원문,"<보조 대화>
다비드와 2인 대화"
town-dialogue-all.json,7971c04b4d9949aa7ef87a12,Town_EuropeanCity_Common,자체 검수,'OK! 맡겨 줘'
town-dialogue-all.json,759a38742759f79a8d4a070a,Town_EuropeanCity_Common,자체 검수,'OK!! 맡겨 줘'
town-dialogue-all.json,545c715c12d9fd1cd69083f9,Town_EuropeanCity_Common,자체 검수,"조수여, 부탁하네!!
세계의 별미를
2종류 가져다주게!!"
town-dialogue-all.json,47e9943d575c67751355469c,Town_EuropeanCity_Common,자체 검수,"소닉이여
세계의 별미를
2종류 가져다주게!"
town-dialogue-all.json,4049a0b55521cd04694f6393,Town_EuropeanCity_Common,확정 검수 · 제작용 원문,"이 NPC는
계속 상점 주인입니다"
town-dialogue-all.json,747e68c29e6988767525d91f,Town_EuropeanCity_Common,자체 검수,OK! 내게 맡겨!
town-dialogue-all.json,9dd8e7a99ad20d26beb89a10,Town_EuropeanCity_Common,자체 검수,'OK! 맡겨 줘'
town-dialogue-all.json,75a30a2a842bd63c09d6409e,Town_EuropeanCity_Common,자체 검수,"피클과 나는
오랜 친구라네
벌써 80년을 알고 지냈지"
town-dialogue-all.json,7d251d4f377ef05d4a146c28,Town_EuropeanCity_Common,자체 검수,"80년이야, 80년!
믿을 수 없어!"
town-dialogue-all.json,9efedb403665ba0602b8e4af,Town_EuropeanCity_Common,확정 검수 · 제작용 원문,"마주리 야간 ACT 클리어 및
교수 방에서 가이아 문서 강의 후
'스파고니아 야간 한정'"
town-dialogue-all.json,b49a02cf58d96fd46791b2e6,Town_EuropeanCity_Common,확정 검수 · 제작용 원문,엘리오와 2인 대화 보조
town-dialogue-all.json,c8ef3c14f92b3ab09aebd9d4,Town_EuropeanCity_Common,확정 검수 · 제작용 원문,이하는 식당 할아버지의 미션 6 완료 전
town-dialogue-all.json,1527d5f8607fe7f9c5ac7671,Town_Mykonos_Common,확정 검수,'OK! 맡겨 둬'
town-dialogue-all.json,3e23aef16308fff0801a9ce6,Town_Mykonos_Common,자체 검수,OK! 일단 가 볼게!
town-dialogue-all.json,a1f1721f12fc009d11baf406,Town_Mykonos_Common,자체 검수,OK! 증명해 주지
town-dialogue-all.json,40a9061f0dce44ecb14fd876,Town_Mykonos_Common,자체 검수,"내 미션을 전부 깨다니
너 정말 COOL하군! GREAT!!"
town-dialogue-all.json,79a1add9c4aa9c63bb93b7f0,Town_Mykonos_Common,자체 검수,'OK! 맡겨 줘'
town-dialogue-all.json,58572348659e48b63e2053b6,Town_Mykonos_Common,확정 검수,'OK! 내게 맡겨!'
town-dialogue-all.json,ae61b6aeb511495f2694457f,Town_NYCity_Common,확정 검수,"신문 1면 머리기사로
실어 줄게!"
town-dialogue-all.json,5833eed13cd0ebc1ec460175,Town_NYCity_Common,자체 검수,"내가 사 모은
귀중한 CD들이…"
town-dialogue-all.json,1c32ccd8eaf721202917d003,Town_NYCity_Common,자체 검수,"부탁이야!!
CD를 모아 줘!!"
town-dialogue-all.json,d8af4d770c61eb2da706d2d9,Town_NYCity_Common,자체 검수,'OK! 해 보자고!'
town-dialogue-all.json,6268c85931978ec4f22b758d,Town_NYCity_Common,자체 검수,'OK! 해 보자고!'
town-dialogue-all.json,eeb574e3c12b62024044715d,Town_NYCity_Common,자체 검수,"이건…
100년에 한 번 나올 대형 스타야!
정말 판타스틱해!!"
town-dialogue-all.json,a7e90e6d4e4a12f5ef656230,Town_NYCity_Common,자체 검수,"Wonderful! 축하해요!
미션이 전부 끝났어요~"
town-dialogue-all.json,04401220c7180b6047c3310e,Town_NYCity_Common,자체 검수,"그 유능한 프로듀서
Mr. 데프가"
town-dialogue-all.json,ad062ba74eba138c59483095,Town_NYCity_Common,자체 검수,"Mr. 데프 오디션 응모가
오늘 마감이야"
town-dialogue-all.json,296d22241fc69acaf36e539d,Town_NYCity_Common,자체 검수,"네가 이 테이프를
Mr. 데프에게 전해 주지 않을래!?"
town-dialogue-all.json,722daa6848f06fd06cf7ffe9,Town_NYCity_Common,자체 검수,'OK! 내게 맡겨!'
town-dialogue-all.json,8c7c394c44d122ae5937bb9e,Town_NYCity_Common,자체 검수,"요즘 이 근처를
Mr. 데프가 자주 다닌다고
들었거든…"
town-dialogue-all.json,ea96f8fa70a2f891de805185,Town_NYCity_Common,자체 검수,"있잖아, 들어 봐!!
방금 저쪽 길에
Mr. 데프가 있었어!!"
town-dialogue-all.json,8222c6c9e7a17ed62a10d05b,Town_NYCity_Common,자체 검수,Mr. 데프!
town-dialogue-all.json,4659af303a4f3c42166eccd3,Town_NYCity_Common,자체 검수,"나와 샤디
누가 Mr. 데프의 눈에
들었을까…"
town-dialogue-all.json,06aa026a139ac275dbb60558,Town_NYCity_Common,자체 검수,"있잖아, 너
Mr. 데프에게 물어봐 주지 않을래?"
town-dialogue-all.json,350159c66fc8b76a69d97154,Town_NYCity_Common,자체 검수,'OK! 준비됐어'
town-dialogue-all.json,984eabf1db857926400f1351,Town_NYCity_Common,자체 검수,"수수께끼의 엠파이어 시티 거주 사진가
루이 몽탕, 38세가
바로 나야…"
town-dialogue-all.json,7cf1eb0264d335d28d80bace,Town_NYCity_Common,자체 검수,"이 팔찌를 들고
그녀에게 1초라도
빨리 달려가는 거야!"
town-dialogue-all.json,5bcf136f1cfb0de78733e5ab,Town_NYCity_Common,자체 검수,드림 카운터 2호점
town-dialogue-all.json,ae865af64fac7b528ddd4c3d,Town_NYCity_Common,자체 검수,"헤이, 브라더!
여기는 드림 카운터 2호점이야"
town-dialogue-all.json,9303caac0b1cc791fe6810f5,Town_NYCity_Common,자체 검수,'OK! 내게 맡겨'
town-dialogue-all.json,fde7de252a5f256f8ea12410,Town_NYCity_Common,자체 검수,'OK! 내게 맡겨!'
town-dialogue-all.json,8f052510bad12eee42de2cf2,Town_NYCity_Common,자체 검수,"Mr. 데프의
오디션 마감이
오늘인데"
town-dialogue-all.json,3aa887c2614739262a7d0bca,Town_NYCity_Common,자체 검수,'OK! 내게 맡겨!'
town-dialogue-all.json,1a0855c43453b52b9126ac02,Town_NYCity_Common,자체 검수,"내 노래를
Mr. 데프가 들어 줬을까…"
town-dialogue-all.json,7bedfe1ca7132d7e9e7487c3,Town_NYCity_Common,자체 검수,"그 데모 테이프가
Mr. 데프의 눈에 띌까…"
town-dialogue-all.json,30b0ee5432fd849dbcdfa55f,Town_PetraCapital_Common,확정 검수 · 제작용 원문,<2인 대화 보조>
town-dialogue-all.json,e87a53e22aeaf27f54dd7291,Town_PetraCapital_Common,자체 검수,OK! 내게 맡겨!
town-dialogue-all.json,b79700df2993704f4af3e1ae,Town_PetraCapital_Common,자체 검수,OK! 부탁해!
town-dialogue-all.json,138ad768573d66e67aa02cee,Town_PetraCapital_Common,자체 검수,TV를 봐 버렸다
town-dialogue-all.json,6933f9e4ce5b67fa6479b6b0,Town_PetraCapital_Common,자체 검수,'OK! 내게 맡겨!'
town-dialogue-all.json,2a1a51c0821ea8dc63c37898,Town_PetraCapital_Common,자체 검수,쿵쾅쾅!이구나… OK!
town-dialogue-all.json,54e0664e78f402cde26c5b49,Town_PetraCapital_Common,자체 검수,'OK! 내게 맡겨!'
town-dialogue-all.json,2c5ab422c7f99447ab0157a0,Town_PetraCapital_Common,자체 검수,3+5-1은?
town-dialogue-all.json,4f2e57671371724f094c4e5f,Town_PetraCapital_Common,자체 검수,7
town-dialogue-all.json,2431aa1fcb766b45438175e3,Town_PetraCapital_Common,자체 검수,8
town-dialogue-all.json,7fe2af78669c181593fba735,Town_PetraCapital_Common,자체 검수,9
town-dialogue-all.json,57f065340ab9e26d8119dec1,Town_PetraCapital_Common,자체 검수,2+9는?
town-dialogue-all.json,ba4a79fcde0c3876f6b74951,Town_PetraCapital_Common,자체 검수,11
town-dialogue-all.json,511b7e7048ab5b6b7652972e,Town_PetraCapital_Common,자체 검수,10
town-dialogue-all.json,e44f6645fcb6268d98ad25a2,Town_PetraCapital_Common,자체 검수,12
town-dialogue-all.json,d10dc4656ea1c84b1103481f,Town_PetraCapital_Common,자체 검수,8×7은?
town-dialogue-all.json,e7591bf93b643285931b297e,Town_PetraCapital_Common,자체 검수,56
town-dialogue-all.json,c5915b712010be8d63bf61b8,Town_PetraCapital_Common,자체 검수,57
town-dialogue-all.json,e22f1554b160f6fdd5808f8e,Town_PetraCapital_Common,자체 검수,58
town-dialogue-all.json,3b45c4460dfd526c25d03a04,Town_PetraCapital_Common,자체 검수,3+3+2는?
town-dialogue-all.json,7a32ab07613c8ee87f461b93,Town_PetraCapital_Common,자체 검수,6
town-dialogue-all.json,135fcc52b5773b1344013b95,Town_PetraCapital_Common,자체 검수,11-6은?
town-dialogue-all.json,0264d31836bc171673409e7e,Town_PetraCapital_Common,자체 검수,5
town-dialogue-all.json,a0068ae5badadc7f9e607b6d,Town_PetraCapital_Common,자체 검수,4
town-dialogue-all.json,b11ab87659677f99ea298681,Town_PetraCapital_Common,자체 검수,6+7은?
town-dialogue-all.json,8ae2ce867fe2b60df6c2d5e2,Town_PetraCapital_Common,자체 검수,13
town-dialogue-all.json,24e8ab58bfe2af86ca838c03,Town_PetraCapital_Common,자체 검수,14
town-dialogue-all.json,de461c82ac3f28c3972ffee8,Town_PetraCapital_Common,자체 검수,9-2+1은?
town-dialogue-all.json,beb01218e700f07e7d8a603e,Town_PetraCapital_Common,자체 검수,4+11은?
town-dialogue-all.json,58f604beaf3bfecf328b4b74,Town_PetraCapital_Common,자체 검수,15
town-dialogue-all.json,7130f40f8cee0f58d8f5d79f,Town_PetraCapital_Common,자체 검수,16
town-dialogue-all.json,8366be828f4d19e9f041031f,Town_PetraCapital_Common,자체 검수,6×7은?
town-dialogue-all.json,deb258bab5a3904fb2ae9b4b,Town_PetraCapital_Common,자체 검수,42
town-dialogue-all.json,68f4c7984a1d3354b948d8fe,Town_PetraCapital_Common,자체 검수,63
town-dialogue-all.json,6d7dd3545e3c534aeb8b1cd9,Town_PetraCapital_Common,자체 검수,6-4-1은?
town-dialogue-all.json,d62934a7ca1e1adff1f41e37,Town_PetraCapital_Common,자체 검수,1
town-dialogue-all.json,88ba08abbc9ae637525ac5ac,Town_PetraCapital_Common,자체 검수,0
town-dialogue-all.json,e582b973ad3e0855d9c76c76,Town_PetraCapital_Common,자체 검수,2
town-dialogue-all.json,2e1099b3567ed410f211f57f,Town_PetraCapital_Common,자체 검수,'OK! 내게 맡겨'
town-dialogue-all.json,b8f1e77583a167dacc8a11ac,Town_PetraCapital_Common,자체 검수,"제2의 무사이드가 되어
샤마르에 온 사람들을
여러 곳으로 안내할 거야!"
town-dialogue-all.json,20d74242d87d1a109a517b30,Town_PetraCapital_Common,자체 검수,'OK! 해 보자고'
town-dialogue-all.json,9be2389d1f7c3f4a58dc4f7e,Town_PetraCapital_Common,확정 검수 · 제작용 원문,<2인 대화><보조 대화>
town-dialogue-all.json,be043b485fec960838acb789,Town_PetraCapital_Common,확정 검수,'OK! 맡겨 둬'
town-dialogue-all.json,aa32ba224fd46191bd2b33e3,Town_Snow_Common,자체 검수,OK! 맡겨 줘
town-dialogue-all.json,3459a1cdfdfad2ddc42b3fd9,Town_Snow_Common,자체 검수,"s160n
잠들어 있지 않음
표시된다면 기술 오류"
town-dialogue-all.json,0d6e80efdff06162ebe7fefe,Town_Snow_Common,자체 검수,"s80d
항상 상점 주인입니다"
town-dialogue-all.json,ccdffe21680f210e174f2604,Town_Snow_Common,자체 검수,"s80n
항상 상점 주인입니다"
town-dialogue-all.json,682966e38c3ff87015f8f2fc,Town_Snow_Common,자체 검수,2인 대화의 보조 인물
town-dialogue-all.json,0835d31a83e0a4861c76a96b,Town_Snow_Common,자체 검수,"사실 곧 있으면
할멈과 맞는 50번째
결혼기념일인데…"
town-dialogue-all.json,d3e2e9082aa55f21457cfed0,Town_Snow_Common,자체 검수,"결혼 50주년을 맞으면
어떤 일을 하자고
약속했다네"
town-dialogue-all.json,d71c40ee901e59d3591868e4,Town_Snow_Common,자체 검수,"50번째 결혼기념일이
코앞이야!
나 큰일 났다…"
town-dialogue-all.json,c47293835f6512dba65242aa,Town_Snow_Common,자체 검수,OK! 맡겨 줘
town-dialogue-all.json,047360362497a35addf3ca9d,Town_Snow_Common,자체 검수,"결혼 50주년의
약속이 기억나지 않아서
대신할 선물을 준비하고 싶네"
town-dialogue-all.json,9e32d35541e06faa5f02b8ff,Town_Snow_Common,자체 검수,"역시 어떻게든
50년 전의 약속을
기억해 내고 싶구먼…"
town-dialogue-all.json,52c83b8113574affce4ecbc4,Town_Snow_Common,자체 검수,"결혼한 날에 저장해 둔
'말린 고기'를 50주년
기념일에 함께 먹는 것!"
town-dialogue-all.json,a40e63f9f88eb7514d0d3975,Town_Snow_Common,자체 검수,"이거야!
50년 동안 숙성된
약속의 '말린 고기'라네!"
town-dialogue-all.json,f76c90159d3ec22e51987c32,Town_Snow_Common,자체 검수,"얼마 전 TV에서
샤마르의 점술가를 봤더니
나도 해 보고 싶어졌어"
town-dialogue-all.json,c358b061f3e6f9ba3e60e529,Town_SouthEastAsia_Common,확정 검수,"신문 1면 머리기사로
실어 줄게!"
town-dialogue-all.json,2cfc4c107ee822ff71af074a,Town_SouthEastAsia_Common,자체 검수,OK! 나한테 맡겨
town-dialogue-all.json,215f50a7990c7a4b2e22f861,Town_SouthEastAsia_Common,자체 검수,"210 밤의 답변 1, 2는
210 낮과 동일"
town-dialogue-all.json,7bd7c0f3a56088a1c89c9bbb,Town_SouthEastAsia_Common,자체 검수,"220 밤의 답변은
220 낮과 동일"
town-dialogue-all.json,7e0072c9ee10899ea09f814e,Town_SouthEastAsia_Common,자체 검수,"230 밤의 답변은
230 낮과 동일"
town-dialogue-all.json,e61ad46d99e0b9c0cb4bacb1,Town_SouthEastAsia_Common,자체 검수,"240 밤의 답변은
240 낮과 동일"
town-dialogue-all.json,724cf70ead2927f54fda19e9,Town_SouthEastAsia_Common,자체 검수,"250 밤의 답변은
250 낮과 동일"
